course_code,sdg_number,sdg_name,addressed,justification,timestamp
FINS3303,9,Industry Innovation and Infrastructure,Supported,Keywords detected: industry,2024-11-25 15:38:17.659218
FINS3303,10,Reduced Inequalities,Supported,"Keywords detected: just, cult",2024-11-25 15:38:17.659218
FINS3303,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:17.659218
FINS3303,13,Climate Action,Focus,Keywords detected: judgement,2024-11-25 15:38:17.659218
DART1192,4,Quality Education,Supported,"Keywords detected: variety, creative",2024-11-25 15:38:18.535233
DART1192,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:38:18.535233
JURD7337,7,Affordable and Clean Energy,Supported,"Keywords detected: consum, consum, power, consum",2024-11-25 15:38:19.814306
JURD7337,8,Decent Work and Economic Growth,Supported,Keywords detected: business,2024-11-25 15:38:19.814306
OPTM8514,4,Quality Education,Focus,"Keywords detected: science, literacy",2024-11-25 15:38:20.596256
OPTM8514,9,Industry Innovation and Infrastructure,Supported,Keywords detected: scientific research,2024-11-25 15:38:20.596256
LAWS3292,8,Decent Work and Economic Growth,Supported,Keywords detected: justice,2024-11-25 15:38:21.297442
LAWS3292,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:38:21.297442
MANF3510,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: technolog, equipment",2024-11-25 15:38:21.752285
JURD7520,8,Decent Work and Economic Growth,Supported,"Keywords detected: economy, economy",2024-11-25 15:38:22.065926
JURD7520,9,Industry Innovation and Infrastructure,Supported,Keywords detected: governance,2024-11-25 15:38:22.065926
PSYC5115,3,Good Health and Well-being,Supported,Keywords detected: mental disorder,2024-11-25 15:38:22.599090
PSYC5115,11,Sustainable Cities and Communities,Supported,Keywords detected: education,2024-11-25 15:38:22.599090
DDES1000,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult",2024-11-25 15:38:23.474588
DDES1000,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:23.474588
DDES1000,9,Industry Innovation and Infrastructure,Supported,Keywords detected: production,2024-11-25 15:38:23.474588
SRAP5018,8,Decent Work and Economic Growth,Supported,"Keywords detected: public policy, public policy",2024-11-25 15:38:24.018690
SRAP5018,13,Climate Action,Supported,"Keywords detected: public policy, public policy",2024-11-25 15:38:24.018690
SRAP5018,7,Affordable and Clean Energy,Supported,Keywords detected: power,2024-11-25 15:38:24.018690
JURD7435,15,Life on Land,Supported,Keywords detected: land,2024-11-25 15:38:24.495127
OPTM6422,4,Quality Education,Focus,"Keywords detected: examination, cultur",2024-11-25 15:38:25.083482
OPTM6422,3,Good Health and Well-being,Focus,"Keywords detected: health care, health care",2024-11-25 15:38:25.083482
OPTM6422,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:38:25.083482
BENV2270,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: industry, industry, technolog",2024-11-25 15:38:25.411870
COMP6452,8,Decent Work and Economic Growth,Supported,Keywords detected: trade,2024-11-25 15:38:25.724396
COMP6452,9,Industry Innovation and Infrastructure,Supported,Keywords detected: trade,2024-11-25 15:38:25.724396
PSYC1021,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:38:26.336582
PSYC1021,4,Quality Education,Supported,"Keywords detected: creative, literacy",2024-11-25 15:38:26.336582
ZPEM2213,6,Clean Water and Sanitation,Supported,Keywords detected: pond,2024-11-25 15:38:26.632891
ZPEM2213,9,Industry Innovation and Infrastructure,Supported,Keywords detected: scientific research,2024-11-25 15:38:26.632891
ZPEM2213,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:38:26.632891
ACCT5951,8,Decent Work and Economic Growth,Supported,"Keywords detected: business, business, business, business",2024-11-25 15:38:27.928870
JURD7625,8,Decent Work and Economic Growth,Supported,"Keywords detected: resolution, resolution, resolution",2024-11-25 15:38:28.711176
JURD7625,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: dispute, disadvantage, dispute, dispute",2024-11-25 15:38:28.711176
JURD7625,10,Reduced Inequalities,Supported,Keywords detected: disadvantage,2024-11-25 15:38:28.711176
JURD7625,6,Clean Water and Sanitation,Supported,Keywords detected: opportunity,2024-11-25 15:38:28.711176
JURD7625,15,Life on Land,Supported,Keywords detected: ground,2024-11-25 15:38:28.711176
PTRL2020,6,Clean Water and Sanitation,Supported,Keywords detected: reservoir,2024-11-25 15:38:29.043931
MINE8120,3,Good Health and Well-being,Supported,"Keywords detected: risks, risks",2024-11-25 15:38:29.389352
MINE8120,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: industry, industry",2024-11-25 15:38:29.389352
MINE8120,11,Sustainable Cities and Communities,Supported,Keywords detected: hazards,2024-11-25 15:38:29.389352
ARCH7161,7,Affordable and Clean Energy,Focus,Keywords detected: sustainab,2024-11-25 15:38:29.910861
ARCH7161,11,Sustainable Cities and Communities,Focus,Keywords detected: sustainab,2024-11-25 15:38:29.910861
ARCH7161,13,Climate Action,Focus,Keywords detected: sustainab,2024-11-25 15:38:29.910861
MATS2008,6,Clean Water and Sanitation,Focus,"Keywords detected: liquid, liquid",2024-11-25 15:38:30.262970
EDST6958,4,Quality Education,Focus,"Keywords detected: science, science, science, science",2024-11-25 15:38:30.842767
PTRL4024,7,Affordable and Clean Energy,Focus,Keywords detected: efficiency,2024-11-25 15:38:31.279769
PTRL4024,11,Sustainable Cities and Communities,Focus,Keywords detected: efficiency,2024-11-25 15:38:31.279769
PTRL4024,13,Climate Action,Focus,Keywords detected: efficiency,2024-11-25 15:38:31.279769
ARCH1222,9,Industry Innovation and Infrastructure,Supported,Keywords detected: technolog,2024-11-25 15:38:32.090236
ZEIT4116,9,Industry Innovation and Infrastructure,Supported,Keywords detected: industry,2024-11-25 15:38:32.379632
ZEIT4116,4,Quality Education,Focus,"Keywords detected: science, science",2024-11-25 15:38:32.379632
ZEIT4116,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: security, security",2024-11-25 15:38:32.379632
CVEN1701,13,Climate Action,Focus,"Keywords detected: climate change, environmental footprint, sustainab",2024-11-25 15:38:32.754590
CVEN1701,12,Responsible Consumption and Production,Supported,"Keywords detected: natural system, life cycle",2024-11-25 15:38:32.754590
CVEN1701,15,Life on Land,Supported,Keywords detected: natural system,2024-11-25 15:38:32.754590
CVEN1701,7,Affordable and Clean Energy,Focus,Keywords detected: sustainab,2024-11-25 15:38:32.754590
CVEN1701,11,Sustainable Cities and Communities,Focus,Keywords detected: sustainab,2024-11-25 15:38:32.754590
DDES9013,6,Clean Water and Sanitation,Supported,Keywords detected: pond,2024-11-25 15:38:33.203634
DDES9013,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:38:33.203634
DDES9013,4,Quality Education,Supported,Keywords detected: identity,2024-11-25 15:38:33.203634
CEIC8105,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:38:33.707817
MATS1101,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:38:34.466504
MATS1101,8,Decent Work and Economic Growth,Supported,Keywords detected: firm,2024-11-25 15:38:34.466504
MATS1101,11,Sustainable Cities and Communities,Supported,Keywords detected: foundation,2024-11-25 15:38:34.466504
DDES2110,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:38:34.937054
DDES2110,4,Quality Education,Supported,Keywords detected: creative,2024-11-25 15:38:34.937054
SOCW2008,4,Quality Education,Supported,"Keywords detected: cultur, human right",2024-11-25 15:38:35.298448
SOCW2008,10,Reduced Inequalities,Supported,"Keywords detected: cult, just, social just",2024-11-25 15:38:35.298448
SOCW2008,13,Climate Action,Focus,Keywords detected: human right,2024-11-25 15:38:35.298448
SOCW2008,8,Decent Work and Economic Growth,Supported,Keywords detected: justice,2024-11-25 15:38:35.298448
SOCW2008,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: human rights,2024-11-25 15:38:35.298448
LAWS1091,8,Decent Work and Economic Growth,Supported,"Keywords detected: business, business, corporation, business",2024-11-25 15:38:35.673074
LAWS1091,11,Sustainable Cities and Communities,Supported,Keywords detected: foundation,2024-11-25 15:38:35.673074
LAWS1091,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult",2024-11-25 15:38:35.673074
LAWS1091,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:35.673074
PHCM9626,10,Reduced Inequalities,Supported,"Keywords detected: equity, inequality, equal, equal, equity, equity, equal",2024-11-25 15:38:36.286823
PHCM9626,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: equity, inequality, equity, harm, equity",2024-11-25 15:38:36.286823
IDES1312,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:36.659204
IDES1312,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:38:36.659204
IDES1312,9,Industry Innovation and Infrastructure,Supported,Keywords detected: exploration,2024-11-25 15:38:36.659204
PHYS3117,9,Industry Innovation and Infrastructure,Supported,Keywords detected: investigation,2024-11-25 15:38:37.062193
PHYS3117,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:38:37.062193
LAND2122,15,Life on Land,Supported,"Keywords detected: land, land, land",2024-11-25 15:38:37.450196
LAND2122,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:37.450196
LAND2122,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:38:37.450196
MDIA2007,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: harm,2024-11-25 15:38:37.785799
ZEIT4216,8,Decent Work and Economic Growth,Supported,Keywords detected: money,2024-11-25 15:38:38.910422
ZEIT4216,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:38:38.910422
TELE3118,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: liability,2024-11-25 15:38:39.455632
PTRL5007,6,Clean Water and Sanitation,Supported,"Keywords detected: reservoir, water, reservoir",2024-11-25 15:38:39.736701
PTRL5007,13,Climate Action,Focus,"Keywords detected: oil, oil",2024-11-25 15:38:39.736701
PTRL5007,9,Industry Innovation and Infrastructure,Supported,Keywords detected: production,2024-11-25 15:38:39.736701
PTRL5007,12,Responsible Consumption and Production,Supported,Keywords detected: decline,2024-11-25 15:38:39.736701
CRIM3022,3,Good Health and Well-being,Supported,"Keywords detected: public health, public health, public health, public health, public health",2024-11-25 15:38:40.189375
CRIM3022,8,Decent Work and Economic Growth,Supported,"Keywords detected: justice, justice, justice, justice",2024-11-25 15:38:40.189375
CRIM3022,10,Reduced Inequalities,Supported,"Keywords detected: just, just, just, just",2024-11-25 15:38:40.189375
CRIM3022,6,Clean Water and Sanitation,Supported,"Keywords detected: fen, fen",2024-11-25 15:38:40.189375
CRIM3022,13,Climate Action,Focus,Keywords detected: human right,2024-11-25 15:38:40.189375
CRIM3022,4,Quality Education,Supported,Keywords detected: human right,2024-11-25 15:38:40.189375
CRIM3022,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: human rights,2024-11-25 15:38:40.189375
CVEN4701,7,Affordable and Clean Energy,Focus,"Keywords detected: sustainab, sustainab",2024-11-25 15:38:40.548463
CVEN4701,11,Sustainable Cities and Communities,Focus,"Keywords detected: sustainab, sustainab, creativ",2024-11-25 15:38:40.548463
CVEN4701,13,Climate Action,Focus,"Keywords detected: sustainab, sustainab",2024-11-25 15:38:40.548463
CVEN4701,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: infrastructure, infrastructure, infrastructure",2024-11-25 15:38:40.548463
PTRL6016,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: equipment, technolog",2024-11-25 15:38:40.902871
PTRL6016,10,Reduced Inequalities,Supported,Keywords detected: movement,2024-11-25 15:38:40.902871
BLDG2022,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: obligation, administration",2024-11-25 15:38:41.215005
MGMT5940,8,Decent Work and Economic Growth,Supported,"Keywords detected: business, business, business, business",2024-11-25 15:38:41.730468
JURD7236,8,Decent Work and Economic Growth,Supported,Keywords detected: justice,2024-11-25 15:38:42.115996
JURD7236,10,Reduced Inequalities,Supported,"Keywords detected: just, cult",2024-11-25 15:38:42.115996
JURD7236,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:42.115996
CODE2120,16,"Peace, Justice and Strong Institutions",Focus,Keywords detected: urban,2024-11-25 15:38:42.695193
CODE2120,9,Industry Innovation and Infrastructure,Supported,Keywords detected: technolog,2024-11-25 15:38:42.695193
PLAN2001,6,Clean Water and Sanitation,Supported,Keywords detected: river,2024-11-25 15:38:43.057749
PLAN2001,16,"Peace, Justice and Strong Institutions",Focus,Keywords detected: urban,2024-11-25 15:38:43.057749
PLAN2001,9,Industry Innovation and Infrastructure,Supported,Keywords detected: governance,2024-11-25 15:38:43.057749
PLAN2001,10,Reduced Inequalities,Supported,Keywords detected: equitable,2024-11-25 15:38:43.057749
DART3342,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:43.838924
DART3342,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:38:43.838924
PHAR3202,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: harm, harm, harm",2024-11-25 15:38:44.832505
PHAR3202,4,Quality Education,Supported,Keywords detected: variety,2024-11-25 15:38:44.832505
ADAD9115,9,Industry Innovation and Infrastructure,Supported,Keywords detected: professional development,2024-11-25 15:38:47.073522
COMP3142,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: liability,2024-11-25 15:38:47.435595
BABS3631,9,Industry Innovation and Infrastructure,Supported,Keywords detected: technolog,2024-11-25 15:38:47.773614
BABS3631,6,Clean Water and Sanitation,Supported,Keywords detected: stream,2024-11-25 15:38:47.773614
BABS3631,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult",2024-11-25 15:38:47.773614
BABS3631,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:38:47.773614
ARTS3872,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult, culture, cult",2024-11-25 15:38:47.997222
ARTS3872,4,Quality Education,Supported,"Keywords detected: cultur, cultur",2024-11-25 15:38:47.997222
ACCT5995,6,Clean Water and Sanitation,Supported,Keywords detected: fen,2024-11-25 15:38:48.540259
ACCT5995,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: offense,2024-11-25 15:38:48.540259
ACCT5995,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: investigation, investigation",2024-11-25 15:38:48.540259
ARTS2819,13,Climate Action,Focus,"Keywords detected: globalis, globalis",2024-11-25 15:38:49.550744
ARTS2819,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: governance, governance",2024-11-25 15:38:49.550744
